reference,genome,iterations,position,identity
KM201334,1tbs-13tbs,"1,000",583,1
KM201334,1tbs-13tbs,"1,000",584,1
KM201334,1tbs-13tbs,"1,000",585,1
KM201334,1tbs-13tbs,"1,000",586,1
KM201334,1tbs-13tbs,"1,000",587,1
KM201334,1tbs-13tbs,"1,000",588,1
KM201334,1tbs-13tbs,"1,000",589,1
KM201334,1tbs-13tbs,"1,000",590,1
KM201334,1tbs-13tbs,"1,000",591,1
KM201334,1tbs-13tbs,"1,000",592,1
KM201334,1tbs-13tbs,"1,000",593,1
KM201334,1tbs-13tbs,"1,000",594,1
KM201334,1tbs-13tbs,"1,000",595,1
KM201334,1tbs-13tbs,"1,000",596,1
KM201334,1tbs-13tbs,"1,000",597,1
KM201334,1tbs-13tbs,"1,000",598,1
KM201334,1tbs-13tbs,"1,000",599,1
KM201334,1tbs-13tbs,"1,000",600,1
KM201334,1tbs-13tbs,"1,000",601,1
KM201334,1tbs-13tbs,"1,000",602,1
KM201334,1tbs-13tbs,"1,000",603,1
KM201334,1tbs-13tbs,"1,000",604,1
KM201334,1tbs-13tbs,"1,000",605,1
KM201334,1tbs-13tbs,"1,000",606,1
KM201334,1tbs-13tbs,"1,000",607,1
KM201334,1tbs-13tbs,"1,000",608,1
KM201334,1tbs-13tbs,"1,000",609,1
KM201334,1tbs-13tbs,"1,000",610,1
KM201334,1tbs-13tbs,"1,000",611,1
KM201334,1tbs-13tbs,"1,000",612,1
KM201334,1tbs-13tbs,"1,000",613,1
KM201334,1tbs-13tbs,"1,000",614,1
KM201334,1tbs-13tbs,"1,000",615,1
KM201334,1tbs-13tbs,"1,000",616,1
KM201334,1tbs-13tbs,"1,000",617,1
KM201334,1tbs-13tbs,"1,000",618,1
KM201334,1tbs-13tbs,"1,000",619,1
KM201334,1tbs-13tbs,"1,000",620,1
KM201334,1tbs-13tbs,"1,000",621,1
KM201334,1tbs-13tbs,"1,000",622,1
KM201334,1tbs-13tbs,"1,000",623,1
KM201334,1tbs-13tbs,"1,000",624,1
KM201334,1tbs-13tbs,"1,000",625,1
KM201334,1tbs-13tbs,"1,000",626,1
KM201334,1tbs-13tbs,"1,000",627,1
KM201334,1tbs-13tbs,"1,000",628,1
KM201334,1tbs-13tbs,"1,000",629,1
KM201334,1tbs-13tbs,"1,000",630,1
KM201334,1tbs-13tbs,"1,000",631,1
KM201334,1tbs-13tbs,"1,000",632,1
KM201334,1tbs-13tbs,"1,000",633,1
KM201334,1tbs-13tbs,"1,000",634,1
KM201334,1tbs-13tbs,"1,000",635,1
KM201334,1tbs-13tbs,"1,000",636,1
KM201334,1tbs-13tbs,"1,000",637,1
KM201334,1tbs-13tbs,"1,000",638,1
KM201334,1tbs-13tbs,"1,000",639,1
KM201334,1tbs-13tbs,"1,000",640,1
KM201334,1tbs-13tbs,"1,000",641,1
KM201334,1tbs-13tbs,"1,000",642,1
KM201334,1tbs-13tbs,"1,000",643,1
KM201334,1tbs-13tbs,"1,000",644,1
KM201334,1tbs-13tbs,"1,000",645,1
KM201334,1tbs-13tbs,"1,000",646,1
KM201334,1tbs-13tbs,"1,000",647,1
KM201334,1tbs-13tbs,"1,000",648,1
KM201334,1tbs-13tbs,"1,000",649,1
KM201334,1tbs-13tbs,"1,000",650,1
KM201334,1tbs-13tbs,"1,000",651,1
KM201334,1tbs-13tbs,"1,000",652,1
KM201334,1tbs-13tbs,"1,000",653,1
KM201334,1tbs-13tbs,"1,000",654,1
KM201334,1tbs-13tbs,"1,000",655,1
KM201334,1tbs-13tbs,"1,000",656,1
KM201334,1tbs-13tbs,"1,000",657,1
KM201334,1tbs-13tbs,"1,000",658,1
KM201334,1tbs-13tbs,"1,000",659,1
KM201334,1tbs-13tbs,"1,000",660,1
KM201334,1tbs-13tbs,"1,000",661,1
KM201334,1tbs-13tbs,"1,000",662,1
KM201334,1tbs-13tbs,"1,000",663,1
KM201334,1tbs-13tbs,"1,000",664,1
KM201334,1tbs-13tbs,"1,000",665,1
KM201334,1tbs-13tbs,"1,000",666,1
KM201334,1tbs-13tbs,"1,000",667,1
KM201334,1tbs-13tbs,"1,000",668,1
KM201334,1tbs-13tbs,"1,000",669,1
KM201334,1tbs-13tbs,"1,000",670,0.846153855
KM201334,1tbs-13tbs,"1,000",671,1
KM201334,1tbs-13tbs,"1,000",672,1
KM201334,1tbs-13tbs,"1,000",673,1
KM201334,1tbs-13tbs,"1,000",674,1
KM201334,1tbs-13tbs,"1,000",675,1
KM201334,1tbs-13tbs,"1,000",676,1
KM201334,1tbs-13tbs,"1,000",677,1
KM201334,1tbs-13tbs,"1,000",678,1
KM201334,1tbs-13tbs,"1,000",679,1
KM201334,1tbs-13tbs,"1,000",680,1
KM201334,1tbs-13tbs,"1,000",681,1
KM201334,1tbs-13tbs,"1,000",682,1
KM201334,1tbs-13tbs,"1,000",683,1
KM201334,1tbs-13tbs,"1,000",684,1
KM201334,1tbs-13tbs,"1,000",685,1
KM201334,1tbs-13tbs,"1,000",686,1
KM201334,1tbs-13tbs,"1,000",687,1
KM201334,1tbs-13tbs,"1,000",688,1
KM201334,1tbs-13tbs,"1,000",689,1
KM201334,1tbs-13tbs,"1,000",690,1
KM201334,1tbs-13tbs,"1,000",691,1
KM201334,1tbs-13tbs,"1,000",692,1
KM201334,1tbs-13tbs,"1,000",693,1
KM201334,1tbs-13tbs,"1,000",694,1
KM201334,1tbs-13tbs,"1,000",695,1
KM201334,1tbs-13tbs,"1,000",696,1
KM201334,1tbs-13tbs,"1,000",697,1
KM201334,1tbs-13tbs,"1,000",698,1
KM201334,1tbs-13tbs,"1,000",699,1
KM201334,1tbs-13tbs,"1,000",700,1
KM201334,1tbs-13tbs,"1,000",701,1
KM201334,1tbs-13tbs,"1,000",702,1
KM201334,1tbs-13tbs,"1,000",703,1
KM201334,1tbs-13tbs,"1,000",704,1
KM201334,1tbs-13tbs,"1,000",705,1
KM201334,1tbs-13tbs,"1,000",706,1
KM201334,1tbs-13tbs,"1,000",707,1
KM201334,1tbs-13tbs,"1,000",708,1
KM201334,1tbs-13tbs,"1,000",709,1
KM201334,1tbs-13tbs,"1,000",710,1
KM201334,1tbs-13tbs,"1,000",711,1
KM201334,1tbs-13tbs,"1,000",712,1
KM201334,1tbs-13tbs,"1,000",713,1
KM201334,1tbs-13tbs,"1,000",714,1
KM201334,1tbs-13tbs,"1,000",715,1
KM201334,1tbs-13tbs,"1,000",716,1
KM201334,1tbs-13tbs,"1,000",717,1
KM201334,1tbs-13tbs,"1,000",718,1
KM201334,1tbs-13tbs,"1,000",719,1
KM201334,1tbs-13tbs,"1,000",720,1
KM201334,1tbs-13tbs,"1,000",721,1
KM201334,1tbs-13tbs,"1,000",722,1
KM201334,1tbs-13tbs,"1,000",723,1
KM201334,1tbs-13tbs,"1,000",724,1
KM201334,1tbs-13tbs,"1,000",725,1
KM201334,1tbs-13tbs,"1,000",726,1
KM201334,1tbs-13tbs,"1,000",727,1
KM201334,1tbs-13tbs,"1,000",728,1
KM201334,1tbs-13tbs,"1,000",729,1
KM201334,1tbs-13tbs,"1,000",730,1
KM201334,1tbs-13tbs,"1,000",731,1
KM201334,1tbs-13tbs,"1,000",732,1
KM201334,1tbs-13tbs,"1,000",733,1
KM201334,1tbs-13tbs,"1,000",734,1
KM201334,1tbs-13tbs,"1,000",735,1
KM201334,1tbs-13tbs,"1,000",736,1
KM201334,1tbs-13tbs,"1,000",737,1
KM201334,1tbs-13tbs,"1,000",738,1
KM201334,1tbs-13tbs,"1,000",739,1
KM201334,1tbs-13tbs,"1,000",740,1
KM201334,1tbs-13tbs,"1,000",741,1
KM201334,1tbs-13tbs,"1,000",742,1
KM201334,1tbs-13tbs,"1,000",743,1
KM201334,1tbs-13tbs,"1,000",744,1
KM201334,1tbs-13tbs,"1,000",745,1
KM201334,1tbs-13tbs,"1,000",746,1
KM201334,1tbs-13tbs,"1,000",747,1
KM201334,1tbs-13tbs,"1,000",748,1
KM201334,1tbs-13tbs,"1,000",749,1
KM201334,1tbs-13tbs,"1,000",750,1
KM201334,1tbs-13tbs,"1,000",751,1
KM201334,1tbs-13tbs,"1,000",752,1
KM201334,1tbs-13tbs,"1,000",753,1
KM201334,1tbs-13tbs,"1,000",754,1
KM201334,1tbs-13tbs,"1,000",755,1
KM201334,1tbs-13tbs,"1,000",756,1
KM201334,1tbs-13tbs,"1,000",757,1
KM201334,1tbs-13tbs,"1,000",758,1
KM201334,1tbs-13tbs,"1,000",759,1
KM201334,1tbs-13tbs,"1,000",760,1
KM201334,1tbs-13tbs,"1,000",761,1
KM201334,1tbs-13tbs,"1,000",762,1
KM201334,1tbs-13tbs,"1,000",763,1
KM201334,1tbs-13tbs,"1,000",764,1
KM201334,1tbs-13tbs,"1,000",765,1
KM201334,1tbs-13tbs,"1,000",766,1
KM201334,1tbs-13tbs,"1,000",767,1
KM201334,1tbs-13tbs,"1,000",768,1
KM201334,1tbs-13tbs,"1,000",769,1
KM201334,1tbs-13tbs,"1,000",770,1
KM201334,1tbs-13tbs,"1,000",771,1
KM201334,1tbs-13tbs,"1,000",772,1
KM201334,1tbs-13tbs,"1,000",773,1
KM201334,1tbs-13tbs,"1,000",774,1
KM201334,1tbs-13tbs,"1,000",775,1
KM201334,1tbs-13tbs,"1,000",776,1
KM201334,1tbs-13tbs,"1,000",777,1
KM201334,1tbs-13tbs,"1,000",778,1
KM201334,1tbs-13tbs,"1,000",779,1
KM201334,1tbs-13tbs,"1,000",780,1
KM201334,1tbs-13tbs,"1,000",781,1
KM201334,1tbs-13tbs,"1,000",782,1
KM201334,1tbs-13tbs,"1,000",783,1
KM201334,1tbs-13tbs,"1,000",784,1
KM201334,1tbs-13tbs,"1,000",785,1
KM201334,1tbs-13tbs,"1,000",786,1
KM201334,1tbs-13tbs,"1,000",787,1
KM201334,1tbs-13tbs,"1,000",788,1
KM201334,1tbs-13tbs,"1,000",789,1
KM201334,1tbs-13tbs,"1,000",790,1
KM201334,1tbs-13tbs,"1,000",791,1
KM201334,1tbs-13tbs,"1,000",792,1
KM201334,1tbs-13tbs,"1,000",793,1
KM201334,1tbs-13tbs,"1,000",794,1
KM201334,1tbs-13tbs,"1,000",795,1
KM201334,1tbs-13tbs,"1,000",796,1
KM201334,1tbs-13tbs,"1,000",797,0.846153855
KM201334,1tbs-13tbs,"1,000",798,1
KM201334,1tbs-13tbs,"1,000",799,1
KM201334,1tbs-13tbs,"1,000",800,1
KM201334,1tbs-13tbs,"1,000",801,1
KM201334,1tbs-13tbs,"1,000",802,1
KM201334,1tbs-13tbs,"1,000",803,1
KM201334,1tbs-13tbs,"1,000",804,1
KM201334,1tbs-13tbs,"1,000",805,1
KM201334,1tbs-13tbs,"1,000",806,1
KM201334,1tbs-13tbs,"1,000",807,1
KM201334,1tbs-13tbs,"1,000",808,1
KM201334,1tbs-13tbs,"1,000",809,1
KM201334,1tbs-13tbs,"1,000",810,1
KM201334,1tbs-13tbs,"1,000",811,1
KM201334,1tbs-13tbs,"1,000",812,1
KM201334,1tbs-13tbs,"1,000",813,1
KM201334,1tbs-13tbs,"1,000",814,1
KM201334,1tbs-13tbs,"1,000",815,1
KM201334,1tbs-13tbs,"1,000",816,1
KM201334,1tbs-13tbs,"1,000",817,1
KM201334,1tbs-13tbs,"1,000",818,1
KM201334,1tbs-13tbs,"1,000",819,1
KM201334,1tbs-13tbs,"1,000",820,1
KM201334,1tbs-13tbs,"1,000",821,1
KM201334,1tbs-13tbs,"1,000",822,1
KM201334,1tbs-13tbs,"1,000",823,1
KM201334,1tbs-13tbs,"1,000",824,1
KM201334,1tbs-13tbs,"1,000",825,1
KM201334,1tbs-13tbs,"1,000",826,1
KM201334,1tbs-13tbs,"1,000",827,1
KM201334,1tbs-13tbs,"1,000",828,1
KM201334,1tbs-13tbs,"1,000",829,1
KM201334,1tbs-13tbs,"1,000",830,1
KM201334,1tbs-13tbs,"1,000",831,1
KM201334,1tbs-13tbs,"1,000",832,1
KM201334,1tbs-13tbs,"1,000",833,1
KM201334,1tbs-13tbs,"1,000",834,1
KM201334,1tbs-13tbs,"1,000",835,1
KM201334,1tbs-13tbs,"1,000",836,1
KM201334,1tbs-13tbs,"1,000",837,1
KM201334,1tbs-13tbs,"1,000",838,1
KM201334,1tbs-13tbs,"1,000",839,1
KM201334,1tbs-13tbs,"1,000",840,1
KM201334,1tbs-13tbs,"1,000",841,1
KM201334,1tbs-13tbs,"1,000",842,1
KM201334,1tbs-13tbs,"1,000",843,1
KM201334,1tbs-13tbs,"1,000",844,1
KM201334,1tbs-13tbs,"1,000",845,1
KM201334,1tbs-13tbs,"1,000",846,1
KM201334,1tbs-13tbs,"1,000",847,1
KM201334,1tbs-13tbs,"1,000",848,1
KM201334,1tbs-13tbs,"1,000",849,1
KM201334,1tbs-13tbs,"1,000",850,1
KM201334,1tbs-13tbs,"1,000",851,1
KM201334,1tbs-13tbs,"1,000",852,1
KM201334,1tbs-13tbs,"1,000",853,1
KM201334,1tbs-13tbs,"1,000",854,1
KM201334,1tbs-13tbs,"1,000",855,1
KM201334,1tbs-13tbs,"1,000",856,1
KM201334,1tbs-13tbs,"1,000",857,1
KM201334,1tbs-13tbs,"1,000",858,1
KM201334,1tbs-13tbs,"1,000",859,1
KM201334,1tbs-13tbs,"1,000",860,1
KM201334,1tbs-13tbs,"1,000",861,1
KM201334,1tbs-13tbs,"1,000",862,1
KM201334,1tbs-13tbs,"1,000",863,1
KM201334,1tbs-13tbs,"1,000",864,1
KM201334,1tbs-13tbs,"1,000",865,1
KM201334,1tbs-13tbs,"1,000",866,1
KM201334,1tbs-13tbs,"1,000",867,1
KM201334,1tbs-13tbs,"1,000",868,1
KM201334,1tbs-13tbs,"1,000",869,1
KM201334,1tbs-13tbs,"1,000",870,1
KM201334,1tbs-13tbs,"1,000",871,1
KM201334,1tbs-13tbs,"1,000",872,1
KM201334,1tbs-13tbs,"1,000",873,1
KM201334,1tbs-13tbs,"1,000",874,1
KM201334,1tbs-13tbs,"1,000",875,1
KM201334,1tbs-13tbs,"1,000",876,1
KM201334,1tbs-13tbs,"1,000",877,1
KM201334,1tbs-13tbs,"1,000",878,1
KM201334,1tbs-13tbs,"1,000",879,1
KM201334,1tbs-13tbs,"1,000",880,1
KM201334,1tbs-13tbs,"1,000",881,1
KM201334,1tbs-13tbs,"1,000",882,1
KM201334,1tbs-13tbs,"1,000",883,1
KM201334,1tbs-13tbs,"1,000",884,1
KM201334,1tbs-13tbs,"1,000",885,1
KM201334,1tbs-13tbs,"1,000",886,1
KM201334,1tbs-13tbs,"1,000",887,1
KM201334,1tbs-13tbs,"1,000",888,1
KM201334,1tbs-13tbs,"1,000",889,1
KM201334,1tbs-13tbs,"1,000",890,1
KM201334,1tbs-13tbs,"1,000",891,1
KM201334,1tbs-13tbs,"1,000",892,1
KM201334,1tbs-13tbs,"1,000",893,1
KM201334,1tbs-13tbs,"1,000",894,1
KM201334,1tbs-13tbs,"1,000",895,1
KM201334,1tbs-13tbs,"1,000",896,1
KM201334,1tbs-13tbs,"1,000",897,1
KM201334,1tbs-13tbs,"1,000",898,1
KM201334,1tbs-13tbs,"1,000",899,1
KM201334,1tbs-13tbs,"1,000",900,1
KM201334,1tbs-13tbs,"1,000",901,1
KM201334,1tbs-13tbs,"1,000",902,1
KM201334,1tbs-13tbs,"1,000",903,1
KM201334,1tbs-13tbs,"1,000",904,1
KM201334,1tbs-13tbs,"1,000",905,1
KM201334,1tbs-13tbs,"1,000",906,1
KM201334,1tbs-13tbs,"1,000",907,1
KM201334,1tbs-13tbs,"1,000",908,1
KM201334,1tbs-13tbs,"1,000",909,1
KM201334,1tbs-13tbs,"1,000",910,1
KM201334,1tbs-13tbs,"1,000",911,1
KM201334,1tbs-13tbs,"1,000",912,1
KM201334,1tbs-13tbs,"1,000",913,1
KM201334,1tbs-13tbs,"1,000",914,1
KM201334,1tbs-13tbs,"1,000",915,1
KM201334,1tbs-13tbs,"1,000",916,1
KM201334,1tbs-13tbs,"1,000",917,1
KM201334,1tbs-13tbs,"1,000",918,1
KM201334,1tbs-13tbs,"1,000",919,1
KM201334,1tbs-13tbs,"1,000",920,1
KM201334,1tbs-13tbs,"1,000",921,1
KM201334,1tbs-13tbs,"1,000",922,1
KM201334,1tbs-13tbs,"1,000",923,1
KM201334,1tbs-13tbs,"1,000",924,1
KM201334,1tbs-13tbs,"1,000",925,1
KM201334,1tbs-13tbs,"1,000",926,1
KM201334,1tbs-13tbs,"1,000",927,1
KM201334,1tbs-13tbs,"1,000",928,1
KM201334,1tbs-13tbs,"1,000",929,1
KM201334,1tbs-13tbs,"1,000",930,1
KM201334,1tbs-13tbs,"1,000",931,1
KM201334,1tbs-13tbs,"1,000",932,1
KM201334,1tbs-13tbs,"1,000",933,1
KM201334,1tbs-13tbs,"1,000",934,1
KM201334,1tbs-13tbs,"1,000",935,1
KM201334,1tbs-13tbs,"1,000",936,1
KM201334,1tbs-13tbs,"1,000",937,1
KM201334,1tbs-13tbs,"1,000",938,1
KM201334,1tbs-13tbs,"1,000",939,1
KM201334,1tbs-13tbs,"1,000",940,1
KM201334,1tbs-13tbs,"1,000",941,1
KM201334,1tbs-13tbs,"1,000",942,1
KM201334,1tbs-13tbs,"1,000",943,1
KM201334,1tbs-13tbs,"1,000",944,1
KM201334,1tbs-13tbs,"1,000",945,1
KM201334,1tbs-13tbs,"1,000",946,1
KM201334,1tbs-13tbs,"1,000",947,1
KM201334,1tbs-13tbs,"1,000",948,1
KM201334,1tbs-13tbs,"1,000",949,1
KM201334,1tbs-13tbs,"1,000",950,1
KM201334,1tbs-13tbs,"1,000",951,1
KM201334,1tbs-13tbs,"1,000",952,1
KM201334,1tbs-13tbs,"1,000",953,1
KM201334,1tbs-13tbs,"1,000",954,1
KM201334,1tbs-13tbs,"1,000",955,1
KM201334,1tbs-13tbs,"1,000",956,1
KM201334,1tbs-13tbs,"1,000",957,1
KM201334,1tbs-13tbs,"1,000",958,1
KM201334,1tbs-13tbs,"1,000",959,1
KM201334,1tbs-13tbs,"1,000",960,1
KM201334,1tbs-13tbs,"1,000",961,1
KM201334,1tbs-13tbs,"1,000",962,1
KM201334,1tbs-13tbs,"1,000",963,1
KM201334,1tbs-13tbs,"1,000",964,1
KM201334,1tbs-13tbs,"1,000",965,1
KM201334,1tbs-13tbs,"1,000",966,1
KM201334,1tbs-13tbs,"1,000",967,1
KM201334,1tbs-13tbs,"1,000",968,1
KM201334,1tbs-13tbs,"1,000",969,1
KM201334,1tbs-13tbs,"1,000",970,1
KM201334,1tbs-13tbs,"1,000",971,1
KM201334,1tbs-13tbs,"1,000",972,1
KM201334,1tbs-13tbs,"1,000",973,1
KM201334,1tbs-13tbs,"1,000",974,1
KM201334,1tbs-13tbs,"1,000",975,1
KM201334,1tbs-13tbs,"1,000",976,1
KM201334,1tbs-13tbs,"1,000",977,1
KM201334,1tbs-13tbs,"1,000",978,1
KM201334,1tbs-13tbs,"1,000",979,1
KM201334,1tbs-13tbs,"1,000",980,1
KM201334,1tbs-13tbs,"1,000",981,1
KM201334,1tbs-13tbs,"1,000",982,1
KM201334,1tbs-13tbs,"1,000",983,1
KM201334,1tbs-13tbs,"1,000",984,1
KM201334,1tbs-13tbs,"1,000",985,1
KM201334,1tbs-13tbs,"1,000",986,1
KM201334,1tbs-13tbs,"1,000",987,1
KM201334,1tbs-13tbs,"1,000",988,1
KM201334,1tbs-13tbs,"1,000",989,1
KM201334,1tbs-13tbs,"1,000",990,1
KM201334,1tbs-13tbs,"1,000",991,1
KM201334,1tbs-13tbs,"1,000",992,1
KM201334,1tbs-13tbs,"1,000",993,1
KM201334,1tbs-13tbs,"1,000",994,1
KM201334,1tbs-13tbs,"1,000",995,1
KM201334,1tbs-13tbs,"1,000",996,1
KM201334,1tbs-13tbs,"1,000",997,1
KM201334,1tbs-13tbs,"1,000",998,1
KM201334,1tbs-13tbs,"1,000",999,1
KM201334,1tbs-13tbs,"1,000",1000,1
KM201334,1tbs-13tbs,"1,000",1001,1
KM201334,1tbs-13tbs,"1,000",1002,1
KM201334,1tbs-13tbs,"1,000",1003,1
KM201334,1tbs-13tbs,"1,000",1004,1
KM201334,1tbs-13tbs,"1,000",1005,1
KM201334,1tbs-13tbs,"1,000",1006,1
KM201334,1tbs-13tbs,"1,000",1007,1
KM201334,1tbs-13tbs,"1,000",1008,1
KM201334,1tbs-13tbs,"1,000",1009,1
KM201334,1tbs-13tbs,"1,000",1010,1
KM201334,1tbs-13tbs,"1,000",1011,1
KM201334,1tbs-13tbs,"1,000",1012,1
KM201334,1tbs-13tbs,"1,000",1013,1
KM201334,1tbs-13tbs,"1,000",1014,1
KM201334,1tbs-13tbs,"1,000",1015,1
KM201334,1tbs-13tbs,"1,000",1016,1
KM201334,1tbs-13tbs,"1,000",1017,1
KM201334,1tbs-13tbs,"1,000",1018,1
KM201334,1tbs-13tbs,"1,000",1019,1
KM201334,1tbs-13tbs,"1,000",1020,1
KM201334,1tbs-13tbs,"1,000",1021,1
KM201334,1tbs-13tbs,"1,000",1022,1
KM201334,1tbs-13tbs,"1,000",1023,1
KM201334,1tbs-13tbs,"1,000",1024,1
KM201334,1tbs-13tbs,"1,000",1025,1
KM201334,1tbs-13tbs,"1,000",1026,1
KM201334,1tbs-13tbs,"1,000",1027,1
KM201334,1tbs-13tbs,"1,000",1028,1
KM201334,1tbs-13tbs,"1,000",1029,1
KM201334,1tbs-13tbs,"1,000",1030,1
KM201334,1tbs-13tbs,"1,000",1031,1
KM201334,1tbs-13tbs,"1,000",1032,1
KM201334,1tbs-13tbs,"1,000",1033,1
KM201334,1tbs-13tbs,"1,000",1034,1
KM201334,1tbs-13tbs,"1,000",1035,1
KM201334,1tbs-13tbs,"1,000",1036,1
KM201334,1tbs-13tbs,"1,000",1037,1
KM201334,1tbs-13tbs,"1,000",1038,1
KM201334,1tbs-13tbs,"1,000",1039,1
KM201334,1tbs-13tbs,"1,000",1040,1
KM201334,1tbs-13tbs,"1,000",1041,1
KM201334,1tbs-13tbs,"1,000",1042,1
KM201334,1tbs-13tbs,"1,000",1043,1
KM201334,1tbs-13tbs,"1,000",1044,1
KM201334,1tbs-13tbs,"1,000",1045,1
KM201334,1tbs-13tbs,"1,000",1046,1
KM201334,1tbs-13tbs,"1,000",1047,1
KM201334,1tbs-13tbs,"1,000",1048,1
KM201334,1tbs-13tbs,"1,000",1049,1
KM201334,1tbs-13tbs,"1,000",1050,1
KM201334,1tbs-13tbs,"1,000",1051,1
KM201334,1tbs-13tbs,"1,000",1052,1
KM201334,1tbs-13tbs,"1,000",1053,1
KM201334,1tbs-13tbs,"1,000",1054,1
KM201334,1tbs-13tbs,"1,000",1055,1
KM201334,1tbs-13tbs,"1,000",1056,1
KM201334,1tbs-13tbs,"1,000",1057,1
KM201334,1tbs-13tbs,"1,000",1058,1
KM201334,1tbs-13tbs,"1,000",1059,1
KM201334,1tbs-13tbs,"1,000",1060,1
KM201334,1tbs-13tbs,"1,000",1061,1
KM201334,1tbs-13tbs,"1,000",1062,1
KM201334,1tbs-13tbs,"1,000",1063,1
KM201334,1tbs-13tbs,"1,000",1064,1
KM201334,1tbs-13tbs,"1,000",1065,1
KM201334,1tbs-13tbs,"1,000",1066,1
KM201334,1tbs-13tbs,"1,000",1067,1
KM201334,1tbs-13tbs,"1,000",1068,1
KM201334,1tbs-13tbs,"1,000",1069,1
KM201334,1tbs-13tbs,"1,000",1070,1
KM201334,1tbs-13tbs,"1,000",1071,1
KM201334,1tbs-13tbs,"1,000",1072,1
KM201334,1tbs-13tbs,"1,000",1073,1
KM201334,1tbs-13tbs,"1,000",1074,1
KM201334,1tbs-13tbs,"1,000",1075,1
KM201334,1tbs-13tbs,"1,000",1076,1
KM201334,1tbs-13tbs,"1,000",1077,1
KM201334,1tbs-13tbs,"1,000",1078,1
KM201334,1tbs-13tbs,"1,000",1079,1
KM201334,1tbs-13tbs,"1,000",1080,1
KM201334,1tbs-13tbs,"1,000",1081,1
KM201334,1tbs-13tbs,"1,000",1082,1
KM201334,1tbs-13tbs,"1,000",1083,1
KM201334,1tbs-13tbs,"1,000",1084,1
KM201334,1tbs-13tbs,"1,000",1085,1
KM201334,1tbs-13tbs,"1,000",1086,1
KM201334,1tbs-13tbs,"1,000",1087,1
KM201334,1tbs-13tbs,"1,000",1088,1
KM201334,1tbs-13tbs,"1,000",1089,1
KM201334,1tbs-13tbs,"1,000",1090,1
KM201334,1tbs-13tbs,"1,000",1091,1
KM201334,1tbs-13tbs,"1,000",1092,1
KM201334,1tbs-13tbs,"1,000",1093,1
KM201334,1tbs-13tbs,"1,000",1094,1
KM201334,1tbs-13tbs,"1,000",1095,1
KM201334,1tbs-13tbs,"1,000",1096,1
KM201334,1tbs-13tbs,"1,000",1097,1
KM201334,1tbs-13tbs,"1,000",1098,1
KM201334,1tbs-13tbs,"1,000",1099,1
KM201334,1tbs-13tbs,"1,000",1100,1
KM201334,1tbs-13tbs,"1,000",1101,1
KM201334,1tbs-13tbs,"1,000",1102,1
KM201334,1tbs-13tbs,"1,000",1103,1
KM201334,1tbs-13tbs,"1,000",1104,1
KM201334,1tbs-13tbs,"1,000",1105,1
KM201334,1tbs-13tbs,"1,000",1106,1
KM201334,1tbs-13tbs,"1,000",1107,1
KM201334,1tbs-13tbs,"1,000",1108,1
KM201334,1tbs-13tbs,"1,000",1109,1
KM201334,1tbs-13tbs,"1,000",1110,1
KM201334,1tbs-13tbs,"1,000",1111,1
KM201334,1tbs-13tbs,"1,000",1112,1
KM201334,1tbs-13tbs,"1,000",1113,1
KM201334,1tbs-13tbs,"1,000",1114,1
KM201334,1tbs-13tbs,"1,000",1115,1
KM201334,1tbs-13tbs,"1,000",1116,1
KM201334,1tbs-13tbs,"1,000",1117,1
KM201334,1tbs-13tbs,"1,000",1118,1
KM201334,1tbs-13tbs,"1,000",1119,1
KM201334,1tbs-13tbs,"1,000",1120,1
KM201334,1tbs-13tbs,"1,000",1121,1
KM201334,1tbs-13tbs,"1,000",1122,1
KM201334,1tbs-13tbs,"1,000",1123,1
KM201334,1tbs-13tbs,"1,000",1124,1
KM201334,1tbs-13tbs,"1,000",1125,1
KM201334,1tbs-13tbs,"1,000",1126,1
KM201334,1tbs-13tbs,"1,000",1127,1
KM201334,1tbs-13tbs,"1,000",1128,1
KM201334,1tbs-13tbs,"1,000",1129,1
KM201334,1tbs-13tbs,"1,000",1130,1
KM201334,1tbs-13tbs,"1,000",1131,1
KM201334,1tbs-13tbs,"1,000",1132,1
KM201334,1tbs-13tbs,"1,000",1133,1
KM201334,1tbs-13tbs,"1,000",1134,1
KM201334,1tbs-13tbs,"1,000",1135,1
KM201334,1tbs-13tbs,"1,000",1136,1
KM201334,1tbs-13tbs,"1,000",1137,1
KM201334,1tbs-13tbs,"1,000",1138,1
KM201334,1tbs-13tbs,"1,000",1139,1
KM201334,1tbs-13tbs,"1,000",1140,1
KM201334,1tbs-13tbs,"1,000",1141,1
KM201334,1tbs-13tbs,"1,000",1142,1
KM201334,1tbs-13tbs,"1,000",1143,1
KM201334,1tbs-13tbs,"1,000",1144,1
KM201334,1tbs-13tbs,"1,000",1145,1
KM201334,1tbs-13tbs,"1,000",1146,1
KM201334,1tbs-13tbs,"1,000",1147,1
KM201334,1tbs-13tbs,"1,000",1148,1
KM201334,1tbs-13tbs,"1,000",1149,1
KM201334,1tbs-13tbs,"1,000",1150,1
KM201334,1tbs-13tbs,"1,000",1151,1
KM201334,1tbs-13tbs,"1,000",1152,1
KM201334,1tbs-13tbs,"1,000",1153,1
KM201334,1tbs-13tbs,"1,000",1154,1
KM201334,1tbs-13tbs,"1,000",1155,1
KM201334,1tbs-13tbs,"1,000",1156,1
KM201334,1tbs-13tbs,"1,000",1157,1
